Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
-32.043333,27.822778,01/09/2014,79.54772316223746,239.95540816000596,24.403728853276085
-33.329167,26.0775,16/09/2015,98.44466959924692,499.9439744566697,43.89254692437221
-32.99163889,27.64002778,07/05/2015,74.02522545010295,255.3301000504502,31.80822707129852
-34.096389,24.439167,07/02/2012,66.49447246130877,576.6276933820992,26.022794980669502
-32.00055556,28.58166667,01/10/2014,83.11641954142588,261.10985200638885,19.37785102050885
-32.08639,25.57556,19/07/2013,193.8440442667613,657.2072518243527,44.27795678380788
-32.00055556,28.58166667,03/09/2014,76.74020684277153,227.3301797308773,19.772551773238312
-32.99163889,27.64002778,02/10/2014,83.1906600946496,269.7302596267809,25.74219447432039
-32.00055556,28.58166667,06/08/2014,72.14651653548279,192.82903569397783,26.27558674942641
-33.18536111,27.39075,22/09/2011,75.08152462201315,270.386090201142,21.216405792137575
-33.731111,24.618333,28/03/2013,68.97168845190744,481.4701787513496,31.139188685611813
-33.731111,24.618333,18/04/2013,69.43073578399904,563.6624177587598,29.490268691982205
-32.00055556,28.58166667,21/11/2012,54.81282347351335,167.49487115016137,16.970433009398256
-32.00055556,28.58166667,09/07/2014,76.41055227251667,223.074244865076,21.593479865055496
-32.00055556,28.58166667,04/06/2014,66.49974829739416,190.9305412539864,22.872780791401876
-31.905,25.43,03/11/2014,239.05352275224016,851.8501054325548,54.14486464329922
-33.731111,24.618333,10/04/2014,63.86563239289928,516.152518296666,33.937749726096584
-32.08639,25.57556,05/12/2014,188.44325231543223,654.6761990028529,57.50034469430171
-32.043333,27.822778,04/08/2014,87.54078064891706,275.34064317108607,28.298316937204213
-32.515278,28.015556,05/08/2015,80.51055805536839,250.5636478763839,35.361029340154154
-32.043333,27.822778,29/09/2014,89.80536556207977,278.5806901059487,25.22228932162534
-32.99163889,27.64002778,08/03/2011,68.07903714886243,218.98783199964203,22.965283000612796
-32.08639,25.57556,26/04/2013,161.59656881959194,619.5281727083267,44.72094899291091
-32.043333,27.822778,04/07/2011,77.10471165719451,225.6548513847285,18.516748548324205
-32.99163889,27.64002778,22/07/2014,87.62465818609887,285.0841557016,27.340033169051996
-32.99163889,27.64002778,10/07/2014,83.50684072935893,283.41221518777047,26.343532145832786
-32.043333,27.822778,12/05/2014,70.2817627149273,234.7422124385769,26.12336771249105
-33.18536111,27.39075,02/07/2015,74.84610522627369,295.650254993462,28.93137543223332
-33.731111,24.618333,20/03/2014,66.80558443501765,543.612166686066,33.33099208148535
-33.18536111,27.39075,31/05/2012,69.73481983788676,270.74484561340785,22.365182563482527
-33.329167,26.0775,08/03/2015,98.32057617488307,497.7391647751563,56.57339453099277
-32.579167,27.366667,07/05/2012,81.31313005490213,225.6255542830585,18.852690705001372
-32.99163889,27.64002778,27/08/2015,79.42217842686897,279.398902007394,30.334494432061085
-32.08639,25.57556,09/02/2011,98.7242695695268,315.9990310487882,57.53433804829852
-33.329167,26.0775,24/06/2015,100.13290131757563,458.9933828091712,49.97624416609978
-32.043333,27.822778,07/07/2014,74.54179479863002,182.4890061377114,23.938143712174263
-33.731111,24.618333,04/10/2012,79.09236132023558,738.1047395746956,29.46035903048611
-32.043333,27.822778,02/06/2014,71.57251062488825,240.56536519687864,25.76506317279315
-33.731111,24.618333,23/05/2013,78.36493231309281,646.77440123618,30.376013560598373
-32.043333,27.822778,27/10/2014,84.04557630828799,282.19673137112943,23.174450199774466
-31.903056,25.482222,19/05/2014,170.60488740417782,538.9543711035174,54.96749227634732
-32.579167,27.366667,05/03/2012,64.72675507443589,213.4764837083045,21.843302359392727
-32.802778,27.856389,05/05/2014,68.62608941774177,192.120234156776,29.144736585017135
-32.99163889,27.64002778,02/06/2011,68.87638595868115,212.58771055985073,20.6544044262451
-32.99163889,27.64002778,14/01/2011,75.2281232128042,170.24536066385625,22.494932573234426
-32.99163889,27.64002778,30/10/2014,81.3319320292493,267.7740384488898,24.47896109865441
-34.096389,24.439167,12/10/2011,62.63584558451734,658.853461470842,27.49223174577477
-33.18536111,27.39075,18/11/2015,71.46663463606885,323.76256482298936,28.77932558809903
-32.99163889,27.64002778,30/07/2015,80.85479048467197,226.0421498486872,30.103178029954577
-32.00055556,28.58166667,29/10/2014,64.71324720128634,210.06783742754823,20.47897019420113
-32.043333,27.822778,04/02/2014,57.97308813646796,155.026671419066,24.095451485183833
-33.771111,25.386667,04/12/2014,75.49985663795785,491.54903668627503,38.540853497595705
-32.579167,27.366667,29/05/2012,78.80183840890524,271.55881424416935,22.189579112225974
-33.329167,26.0775,06/10/2015,99.15736142127545,502.6449866661485,42.89561247512849
-33.18536111,27.39075,21/10/2013,73.95981823975087,291.61974853231396,22.27825902571594
-32.579167,27.366667,07/07/2014,78.59811645203033,244.4437845090932,25.560720235800954
-32.99163889,27.64002778,28/09/2015,81.59139223832359,271.1139421931718,27.239172083133255
-34.096389,24.439167,26/02/2013,51.90122940814471,529.3482567791715,25.480272942109877
-34.096389,24.439167,08/11/2011,48.08213517445476,699.37687861877,29.572267575914392
-32.99163889,27.64002778,30/06/2011,70.08638809795995,210.42534780090247,19.45927536996504
-32.99163889,27.64002778,10/02/2011,67.36212280409455,203.50610009853415,21.3435147537082
-32.00055556,28.58166667,08/05/2013,54.94278271676444,173.01593192568953,18.469046993177088
-32.99163889,27.64002778,05/05/2014,68.99985852494193,216.7508076057119,28.762097623978185
-33.731111,24.618333,26/02/2014,70.30500722500284,626.5582153188531,33.59996213668064
-31.903056,25.482222,08/03/2011,106.66358636953431,337.5427909449164,61.96974488985513
-33.202778,24.235556,30/05/2011,116.9528149881624,560.2523701188688,34.52569785004148
-32.99163889,27.64002778,13/02/2015,81.89940970036588,222.84114328177495,29.01220932647883
-32.515278,28.015556,22/04/2015,60.11463327842661,220.5416189320911,31.580554917498553
-34.096389,24.439167,26/03/2013,46.10293165165425,415.6999694464636,25.016973469054307
-32.08639,25.57556,06/12/2013,186.5661077537368,673.2304384033271,57.62722582366464
-31.905,25.43,29/04/2014,201.72046200437717,692.353573495206,53.54223470653416
-32.043333,27.822778,11/04/2011,61.62429850053743,175.0089085421021,19.468570924079614
-32.043333,27.822778,19/11/2012,75.54803717353624,227.22042189956585,23.283789752654116
-32.605278,25.885,28/02/2014,109.32155388238237,437.09497956229086,49.09662584376856
-33.001667,25.161389,29/01/2014,105.15556910632905,499.69316320275226,40.85969831529502
-33.18536111,27.39075,16/01/2015,70.94069150916035,248.5992795620685,28.20765938494134
-32.99163889,27.64002778,06/05/2011,68.65907558738023,211.4123027479435,20.103554961852726
-32.08639,25.57556,15/08/2014,193.06581095047997,634.0699091891642,51.334773307466286
-32.605278,25.885,28/05/2013,131.39283531500317,609.6784098211206,38.731553351809005
-33.731111,24.618333,09/04/2015,74.327542004537,555.1280844734072,38.12609000459299
-32.99163889,27.64002778,05/12/2013,68.39615966269582,204.18305303776071,25.706475660320393
-32.08639,25.57556,08/11/2012,199.64658081828367,717.1384557184027,52.9812598812376
-32.99163889,27.64002778,16/01/2015,80.85350790023074,194.2462529585819,29.29738277371207
-32.579167,27.366667,09/03/2011,67.40793120821584,174.71133295754103,22.684598159921148
-32.802778,27.856389,02/10/2014,79.73816336800218,245.1498824884693,24.330703686320504
-32.99163889,27.64002778,07/03/2013,69.08892631229604,227.28774969693313,23.729755434057903
-32.99163889,27.64002778,05/04/2012,66.29485834968094,233.5953461496621,21.04439794116843
-32.99163889,27.64002778,26/07/2012,77.48789694982169,262.01279357537777,19.880099658635093
-32.605278,25.885,06/11/2014,136.43357165842679,583.552231344096,52.43776608958666
-32.605278,25.885,30/01/2014,111.14040574309658,420.8400449980214,45.29945503225682
-32.605278,25.885,16/08/2012,135.70967653133258,508.1178113012014,37.78205487069943
-34.096389,24.439167,05/02/2014,52.611958436814696,526.647397966295,27.6597583623171
-32.99163889,27.64002778,07/02/2014,66.49208880525818,204.58835376848097,25.091613758879937
-33.094444,25.012778,08/10/2014,112.74939386300645,757.270470239375,39.21433685762267
-32.043333,27.822778,09/05/2011,64.53838499997882,209.1231324905472,18.642261733967548
-34.096389,24.439167,16/09/2015,48.176623877570016,679.8672305348077,30.74606430080768
-33.001667,25.161389,05/02/2015,109.97420455427105,519.7557002376096,43.09853751929944
-32.605278,25.885,15/07/2013,136.40886418249573,615.0763205196214,40.324599376214685
-32.043333,27.822778,04/06/2012,76.48047912058364,255.74886503586063,19.671378641776503
-32.515278,28.015556,13/01/2014,63.779150030555726,205.62727632149577,22.510423200507752
-32.99163889,27.64002778,30/05/2013,71.48129110521563,275.1748112958167,23.808712532374344
-32.08639,25.57556,09/04/2015,145.38024419909067,523.3620263482104,58.454676776845744
-33.731111,24.618333,24/04/2014,64.47103521557179,607.5819917649579,33.84659562262429
